"","nodes","edges","instance","ants","n_nodes_aco","value_aco","time_aco","n_nodes_bkv","value_bkv","time_bkv","opt"
"3464",300,750,4,9,175,11393,5.0506,173,11149,8.22424364089966,1
"3465",300,750,5,9,179,11002,5.05472,173,10926,7.67952632904053,1
"3466",300,750,6,9,181,11489,4.60161,176,11269,15.1698985099792,1
"3467",300,750,7,9,177,10550,8.04785,176,10456,8.17088627815247,1
"3468",300,750,8,9,177,10979,5.75868,174,10878,7.88596391677856,1
"3469",300,750,9,9,182,11451,6.04381,177,11278,15.6008520126343,1
"3470",300,750,10,9,181,11180,3.79186,174,10859,6.65653228759766,1
"3471",300,1000,1,9,200,12149,5.14118,191,11823,251.388457298279,1
"3472",300,1000,2,9,201,12440,6.14505,193,12213,243.859612703323,1
"3473",300,1000,3,9,199,12995,4.67259,189,12742,300.021418571472,0
"3474",300,1000,4,9,200,12381,11.6298,190,12129,300.045457363129,0
"3475",300,1000,5,9,194,11553,11.2154,188,11276,33.9973635673523,1
"3476",300,1000,6,9,193,12157,6.43451,190,11923,99.1916441917419,1
"3477",300,1000,7,9,192,12232,7.01799,189,12061,138.687664031982,1
"3478",300,1000,8,9,193,12072,7.70313,188,11829,127.830536842346,1
"3479",300,1000,9,9,197,12326,6.12063,191,12012,300.030544519424,0
"3480",300,1000,10,9,198,12187,5.75675,190,11937,94.9920773506165,1
"3481",300,2000,1,9,236,15357,4.54095,227,14951,299.804270029068,0
"3482",300,2000,2,9,231,14688,7.02808,227,14624,299.91086435318,0
"3483",300,2000,3,9,228,15075,5.75969,226,14936,299.810619592667,0
"3484",300,2000,4,9,233,14460,5.54751,233,14699,299.834212779999,0
"3485",300,2000,5,9,231,14355,6.60475,228,14220,299.815976858139,0
"3486",300,2000,6,9,234,14799,12.1434,229,14684,299.885545730591,0
"3487",300,2000,7,9,235,15665,7.09511,234,15967,299.740332365036,0
"3488",300,2000,8,9,229,14808,12.9877,233,15214,299.707626342773,0
"3489",300,2000,9,9,235,15544,5.51228,230,15306,299.787080287933,0
"3490",300,2000,10,9,232,15011,10.2989,230,14908,299.826214790344,0
"3491",300,3000,1,9,249,15989,17.5933,248,16005,299.581164836884,0
"3492",300,3000,2,9,248,16831,6.7013,249,17322,299.421754837036,0
"3493",300,3000,3,9,250,15729,5.15181,248,15803,299.404765844345,0
"3494",300,3000,4,9,253,16501,9.85306,254,16676,299.435356855392,0
"3495",300,3000,5,9,245,16331,9.07826,254,16882,299.426906585693,0
"3496",300,3000,6,9,249,16404,8.83956,250,16619,299.314274311066,0
"3497",300,3000,7,9,250,16136,9.99333,251,16348,299.249781847,0
"3498",300,3000,8,9,245,16079,6.01353,249,16378,299.641465425491,0
"3499",300,3000,9,9,249,16755,8.95461,252,17100,299.606421947479,0
"3500",300,3000,10,9,248,16396,5.22903,247,16693,299.343506574631,0
"3501",300,5000,1,9,262,17485,8.22589,264,17689,299.458646059036,0
"3502",300,5000,2,9,268,17225,10.3014,265,17308,298.730965614319,0
"3503",300,5000,3,9,266,17745,10.9447,267,17818,298.038542747498,0
"3504",300,5000,4,9,267,18295,6.48851,263,18195,297.974258184433,0
"3505",300,5000,5,9,265,17771,6.15215,265,17855,297.628810882568,0
"3506",300,5000,6,9,265,17225,10.3861,263,17257,297.697247266769,0
"3507",300,5000,7,9,268,17653,4.02031,269,17689,297.662297487259,0
"3508",300,5000,8,9,265,17520,8.79599,271,17976,297.568205356598,0
"3509",300,5000,9,9,269,18004,5.64213,269,17980,297.465595245361,0
"3510",300,5000,10,9,262,16898,8.78034,268,17358,297.946045398712,0
"3511",50,50,1,10,20,1258,0.0310649,19,1256,0.0167093276977539,1
"3512",50,50,2,10,21,1238,0.0562669,21,1238,0.0169744491577148,1
"3513",50,50,3,10,19,1178,0.0341564,19,1169,0.0142414569854736,1
"3514",50,50,4,10,22,1136,0.033604,22,1136,0.0167534351348877,1
"3515",50,50,5,10,20,1081,0.0313973,20,1081,0.0164618492126465,1
"3516",50,50,6,10,19,1235,0.0302884,19,1226,0.0170056819915772,1
"3517",50,50,7,10,18,1045,0.0277344,18,1045,0.0169174671173096,1
"3518",50,50,8,10,22,1133,0.0363346,21,1122,0.0238897800445557,1
"3519",50,50,9,10,21,1092,0.0334156,21,1092,0.0136981010437012,1
"3520",50,50,10,10,22,1483,0.0342431,21,1448,0.0141537189483643,1
"3521",50,100,1,10,30,1862,0.0903446,30,1839,0.0219786167144775,1
"3522",50,100,2,10,28,1588,0.079792,28,1588,0.0221288204193115,1
"3523",50,100,3,10,27,1643,0.084635,27,1643,0.0243473052978516,1
"3524",50,100,4,10,28,1821,0.0749941,26,1796,0.0241928100585938,1
"3525",50,100,5,10,27,1502,0.0766907,27,1502,0.0253891944885254,1
"3526",50,100,6,10,29,1825,0.0892318,28,1806,0.0234742164611816,1
"3527",50,100,7,10,26,1493,0.0731423,26,1493,0.0239570140838623,1
"3528",50,100,8,10,28,1832,0.0776903,29,1782,0.0234436988830566,1
"3529",50,100,9,10,27,1487,0.0727286,28,1469,0.0285401344299316,1
"3530",50,100,10,10,29,1829,0.0791309,29,1787,0.023435115814209,1
"3531",50,250,1,10,38,2520,0.125812,38,2492,1.61999106407166,1
"3532",50,250,2,10,37,2391,0.117242,36,2360,0.552847146987915,1
"3533",50,250,3,10,38,2476,0.125186,37,2439,0.887090444564819,1
"3534",50,250,4,10,37,2029,0.122251,37,2029,0.0536201000213623,1
"3535",50,250,5,10,36,2211,0.128585,36,2211,0.163581371307373,1
"3536",50,250,6,10,37,2392,0.134982,35,2318,0.246642589569092,1
"3537",50,250,7,10,38,2730,0.118739,37,2671,1.44690418243408,1
"3538",50,250,8,10,36,2383,0.125122,36,2374,0.133353233337402,1
"3539",50,250,9,10,36,2365,0.144993,36,2364,0.10814380645752,1
"3540",50,250,10,10,39,2518,0.121319,38,2419,1.11448431015015,1
"3541",50,500,1,10,44,2643,0.156407,43,2594,2.29246139526367,1
"3542",50,500,2,10,44,2964,0.0984072,41,2821,2.09063863754272,1
"3543",50,500,3,10,43,3088,0.0993303,42,3080,3.28866815567017,1
"3544",50,500,4,10,44,2708,0.101691,41,2670,2.68853783607483,1
"3545",50,500,5,10,42,2669,0.0958752,42,2660,2.90489459037781,1
"3546",50,500,6,10,42,2777,0.0956704,42,2777,3.61520504951477,1
"3547",50,500,7,10,44,3079,0.102226,43,3041,3.06270718574524,1
"3548",50,500,8,10,42,2489,0.0974902,41,2467,0.249820232391357,1
"3549",50,500,9,10,43,2597,0.102103,42,2576,3.12901329994202,1
"3550",50,500,10,10,43,2948,0.1484,41,2906,3.18835973739624,1
"3551",50,750,1,10,46,3199,0.12231,44,3097,3.84393692016602,1
"3552",50,750,2,10,46,2778,0.118585,44,2702,2.28906035423279,1
"3553",50,750,3,10,45,3080,0.117424,45,3080,3.3571343421936,1
"3554",50,750,4,10,46,3313,0.123002,45,3255,4.58700895309448,1
"3555",50,750,5,10,46,2944,0.1221,45,2879,3.9080069065094,1
"3556",50,750,6,10,45,3067,0.117986,44,3022,4.48521375656128,1
"3557",50,750,7,10,45,2811,0.120412,45,2811,3.12088203430176,1
"3558",50,750,8,10,46,2932,0.119772,44,2882,4.70606374740601,1
"3559",50,750,9,10,46,2772,0.121734,45,2712,3.29991674423218,1
"3560",50,750,10,10,46,3391,0.123078,45,3329,5.45389223098755,1
"3561",50,1000,1,10,47,3319,0.139183,46,3286,1.68393301963806,1
"3562",50,1000,2,10,47,3348,0.138264,46,3342,7.6983757019043,1
"3563",50,1000,3,10,47,3367,0.179957,46,3358,7.53399872779846,1
"3564",50,1000,4,10,46,3343,0.141867,46,3343,1.25111103057861,1
"3565",50,1000,5,10,47,3000,0.140339,46,2996,1.72477102279663,1
"3566",50,1000,6,10,47,3109,0.142764,47,3109,2.23962950706482,1
"3567",50,1000,7,10,47,3283,0.234723,46,3238,1.17574691772461,1
"3568",50,1000,8,10,46,2995,0.219408,46,2995,1.22163510322571,1
"3569",50,1000,9,10,47,3083,0.221962,45,3010,1.04862594604492,1
"3570",50,1000,10,10,47,3279,0.143319,46,3277,7.88970851898193,1
"3571",100,100,1,10,44,2661,0.236609,44,2607,0.0168471336364746,1
"3572",100,100,2,10,42,2335,0.227695,41,2311,0.0129530429840088,1
"3573",100,100,3,10,39,2311,0.279795,39,2311,0.0132992267608643,1
"3574",100,100,4,10,38,2355,0.26476,39,2298,0.0174252986907959,1
"3575",100,100,5,10,43,2189,0.2409,43,2172,0.0166280269622803,1
"3576",100,100,6,10,42,2553,0.240197,42,2530,0.0169789791107178,1
"3577",100,100,7,10,40,2154,0.190663,39,2101,0.0168073177337647,1
"3578",100,100,8,10,43,2695,0.387588,41,2618,0.0188212394714355,1
"3579",100,100,9,10,40,2269,0.185815,41,2224,0.0298895835876465,1
"3580",100,100,10,10,42,2428,0.244393,42,2428,0.0171806812286377,1
"3581",100,250,1,10,60,3883,0.683817,60,3861,1.3459939956665,1
"3582",100,250,2,10,61,3917,0.696612,59,3818,1.32718181610107,1
"3583",100,250,3,10,62,3762,0.653874,56,3659,0.138439893722534,1
"3584",100,250,4,10,59,3232,0.385784,57,3163,0.117088556289673,1
"3585",100,250,5,10,56,3481,0.371967,57,3469,0.102847576141357,1
"3586",100,250,6,10,62,3809,0.364793,60,3794,0.964460849761963,1
"3587",100,250,7,10,58,3712,0.442518,58,3712,0.102513313293457,1
"3588",100,250,8,10,62,3964,0.457215,58,3848,1.14235281944275,1
"3589",100,250,9,10,59,3986,0.603082,59,3937,0.802478313446045,1
"3590",100,250,10,10,59,3524,0.663028,58,3502,0.084848165512085,1
"3591",100,500,1,10,75,4364,0.661077,70,4286,5.08886861801148,1
"3592",100,500,2,10,72,4443,0.482082,72,4400,4.80102634429932,1
"3593",100,500,3,10,73,4463,0.486494,73,4423,3.1723837852478,1
"3594",100,500,4,10,72,4614,0.486359,71,4584,4.13145160675049,1
"3595",100,500,5,10,74,4612,0.598966,71,4534,5.51429295539856,1
"3596",100,500,6,10,72,4953,0.496311,70,4865,6.20444250106812,1
"3597",100,500,7,10,72,4190,0.443244,68,4070,3.26789259910584,1
"3598",100,500,8,10,73,4448,0.709711,71,4353,4.39094924926758,1
"3599",100,500,9,10,74,4606,0.815941,73,4562,4.70813608169556,1
"3600",100,500,10,10,75,4723,0.464939,73,4633,4.29697442054749,1
"3601",100,750,1,10,77,5047,1.07904,77,5043,9.01772427558899,1
"3602",100,750,2,10,79,4988,0.730363,78,4905,9.69667482376099,1
"3603",100,750,3,10,78,5140,0.507548,76,5015,6.98463439941406,1
"3604",100,750,4,10,82,5485,0.919965,79,5365,19.9904296398163,1
"3605",100,750,5,10,80,5535,0.598612,78,5393,16.3547646999359,1
"3606",100,750,6,10,79,5397,0.54564,78,5361,19.4660227298737,1
"3607",100,750,7,10,79,5141,1.03492,76,5064,10.280588388443,1
"3608",100,750,8,10,82,5113,0.633765,78,4961,7.39241218566895,1
"3609",100,750,9,10,81,4983,0.677193,79,4857,16.1177818775177,1
"3610",100,750,10,10,81,5587,0.860188,78,5465,9.04669690132141,1
"3611",100,1000,1,10,86,5644,0.599316,81,5450,12.9033138751984,1
"3612",100,1000,2,10,84,5110,0.583418,82,5049,12.9887437820435,1
"3613",100,1000,3,10,84,5561,0.593916,81,5509,13.7169888019562,1
"3614",100,1000,4,10,86,5393,1.1304,81,5226,11.2486324310303,1
"3615",100,1000,5,10,82,4947,0.829956,82,4936,8.97929239273071,1
"3616",100,1000,6,10,84,5222,0.681379,83,5191,16.9360094070435,1
"3617",100,1000,7,10,83,5418,0.577478,82,5397,17.6710374355316,1
"3618",100,1000,8,10,83,5451,1.58362,82,5423,21.8914203643799,1
"3619",100,1000,9,10,84,5294,0.654013,81,5123,14.0668039321899,1
"3620",100,1000,10,10,85,5648,0.66912,82,5444,12.5028960704803,1
"3621",100,2000,1,10,91,6086,0.897184,89,6015,52.1306440830231,1
"3622",100,2000,2,10,91,5708,0.832541,90,5671,40.2819509506226,1
"3623",100,2000,3,10,91,6193,0.816175,90,6163,50.6212379932404,1
"3624",100,2000,4,10,92,6163,0.825526,89,5947,50.4931845664978,1
"3625",100,2000,5,10,91,5724,0.863547,90,5714,48.4093816280365,1
"3626",100,2000,6,10,91,6234,0.830455,89,6101,45.6560943126679,1
"3627",100,2000,7,10,91,6060,0.814086,89,6020,50.0504922866821,1
"3628",100,2000,8,10,91,5685,1.25733,88,5622,42.6668581962585,1
"3629",100,2000,9,10,92,6389,0.942749,90,6304,77.6989278793335,1
"3630",100,2000,10,10,91,6142,1.05418,89,6061,49.3592085838318,1
"3631",150,150,1,10,65,3991,0.584865,61,3852,0.0307056903839111,1
"3632",150,150,2,10,64,3682,0.630816,64,3634,0.030548095703125,1
"3633",150,150,3,10,60,4086,0.757917,58,4033,0.0324487686157227,1
"3634",150,150,4,10,62,3607,0.526457,61,3565,0.0295693874359131,1
"3635",150,150,5,10,63,3769,0.486515,60,3661,0.0302860736846924,1
"3636",150,150,6,10,66,3859,0.597942,66,3859,0.0290818214416504,1
"3637",150,150,7,10,58,3711,0.618318,58,3643,0.0299530029296875,1
"3638",150,150,8,10,68,3656,0.838712,65,3616,0.0234444141387939,1
"3639",150,150,9,10,65,3755,0.6682,64,3733,0.0625936985015869,1
"3640",150,150,10,10,65,3822,0.507769,62,3757,0.0320799350738525,1
"3641",150,250,1,10,80,4886,1.03123,77,4813,0.0392374992370606,1
"3642",150,250,2,10,78,4829,0.717672,74,4721,0.10320520401001,1
"3643",150,250,3,10,82,4760,0.806081,78,4715,0.127454996109009,1
"3644",150,250,4,10,78,4389,0.826552,73,4233,0.0423393249511719,1
"3645",150,250,5,10,78,4518,0.695627,75,4454,0.0407891273498535,1
"3646",150,250,6,10,80,5210,0.858975,77,5118,0.0432934761047363,1
"3647",150,250,7,10,75,4595,0.636373,73,4537,0.0405855178833008,1
"3648",150,250,8,10,80,5096,0.901437,78,4983,0.0387947559356689,1
"3649",150,250,9,10,77,4933,0.932826,77,4904,0.205628156661987,1
"3650",150,250,10,10,81,4515,1.01557,79,4440,0.080935001373291,1
"3651",150,500,1,10,101,6208,1.4608,98,5935,7.54835247993469,1
"3652",150,500,2,10,102,6103,2.40016,96,5977,6.08616209030151,1
"3653",150,500,3,10,99,5884,1.05316,98,5830,3.263836145401,1
"3654",150,500,4,10,99,6088,1.25521,95,5935,4.17831158638001,1
"3655",150,500,5,10,103,6359,0.906338,96,6188,5.21574139595032,1
"3656",150,500,6,10,102,6517,1.51971,98,6380,11.8352677822113,1
"3657",150,500,7,10,99,6081,1.78784,96,5916,5.30324196815491,1
"3658",150,500,8,10,101,5970,1.91972,94,5811,7.05067706108093,1
"3659",150,500,9,10,100,6231,1.33377,94,6037,6.10852289199829,1
"3660",150,500,10,10,98,6113,1.29134,99,6018,5.28442144393921,1
"3661",150,750,1,10,110,7003,1.2086,107,6885,31.3243527412415,1
"3662",150,750,2,10,109,6746,1.41776,108,6707,28.1111569404602,1
"3663",150,750,3,10,114,6943,1.47075,110,6815,44.8424007892609,1
"3664",150,750,4,10,109,7368,1.06189,104,7194,15.9002492427826,1
"3665",150,750,5,10,111,7273,1.08731,108,7204,22.1827869415283,1
"3666",150,750,6,10,107,7362,1.23244,105,7256,27.7468643188477,1
"3667",150,750,7,10,111,6962,1.16281,106,6858,28.8917374610901,1
"3668",150,750,8,10,110,7130,1.21811,106,6916,37.1801815032959,1
"3669",150,750,9,10,109,7128,1.31437,106,6980,24.2777543067932,1
"3670",150,750,10,10,110,7314,2.53926,108,7242,29.3714890480042,1
"3671",150,1000,1,10,116,7223,1.527,114,7182,51.9408895969391,1
"3672",150,1000,2,10,118,7843,1.71104,116,7728,86.4019277095795,1
"3673",150,1000,3,10,119,7884,1.28417,113,7662,87.489767074585,1
"3674",150,1000,4,10,118,7357,1.46833,114,7179,41.9834816455841,1
"3675",150,1000,5,10,115,6793,1.9779,114,6759,25.9357719421387,1
"3676",150,1000,6,10,116,7067,1.44107,115,7022,78.0833609104157,1
"3677",150,1000,7,10,119,7794,1.23942,115,7575,46.6209774017334,1
"3678",150,1000,8,10,119,7553,1.24599,116,7405,61.7818164825439,1
"3679",150,1000,9,10,114,7424,1.36703,112,7348,48.9284691810608,1
"3680",150,1000,10,10,118,7399,1.68376,116,7336,53.4881341457367,1
"3681",150,2000,1,10,131,8546,2.49895,128,8397,256.619727134705,1
"3682",150,2000,2,10,130,8042,2.19151,128,7921,262.375676631928,1
"3683",150,2000,3,10,129,8169,1.52086,128,8132,145.96590590477,1
"3684",150,2000,4,10,129,8404,2.12086,127,8343,190.975967407227,1
"3685",150,2000,5,10,130,8900,1.53035,125,8699,191.761334419251,1
"3686",150,2000,6,10,130,8191,2.22566,128,8084,228.362618684769,1
"3687",150,2000,7,10,131,8377,3.85365,129,8262,263.460703134537,1
"3688",150,2000,8,10,128,8621,1.81326,127,8559,192.01575756073,1
"3689",150,2000,9,10,129,8564,2.1262,126,8429,203.478201150894,1
"3690",150,2000,10,10,129,8943,1.59543,127,8806,268.356086492538,1
"3691",150,3000,1,10,135,8988,1.99507,133,8969,299.167004108429,0
"3692",150,3000,2,10,137,9232,1.86065,134,9062,298.706671237946,0
"3693",150,3000,3,10,138,9294,2.08883,133,9001,299.067685604095,0
"3694",150,3000,4,10,134,8990,1.99657,133,8985,299.376301527023,0
"3695",150,3000,5,10,135,8975,2.62314,134,8868,299.016348361969,0
"3696",150,3000,6,10,135,8483,2.30752,134,8440,299.955549240112,0
"3697",150,3000,7,10,136,8558,2.27885,134,8465,299.011467218399,0
"3698",150,3000,8,10,134,8607,1.85099,134,8607,299.031488180161,0
"3699",150,3000,9,10,137,8600,1.82994,135,8454,299.093866586685,0
"3700",150,3000,10,10,138,9672,1.85114,135,9462,298.867347002029,0
"3701",200,250,1,10,94,5764,1.29679,91,5705,0.0400550365447998,1
"3702",200,250,2,10,93,5341,1.29316,93,5323,0.0409426689147949,1
"3703",200,250,3,10,89,5104,2.7242,89,5046,0.0409677028656006,1
"3704",200,250,4,10,95,5266,1.32323,93,5239,0.0420100688934326,1
"3705",200,250,5,10,88,5047,1.0367,88,5047,0.0415058135986328,1
"3706",200,250,6,10,87,5448,1.61618,86,5421,0.0408902168273926,1
"3707",200,250,7,10,91,5529,1.59648,90,5466,0.0426962375640869,1
"3708",200,250,8,10,94,5766,1.32428,91,5654,0.0293076038360596,1
"3709",200,250,9,10,94,5664,1.50034,91,5545,0.118005037307739,1
"3710",200,250,10,10,89,5070,1.1831,89,5058,0.0382835865020752,1
"3711",200,500,1,10,124,7207,2.13339,121,7097,4.06842231750488,1
"3712",200,500,2,10,121,7496,2.47134,116,7238,4.18370842933655,1
"3713",200,500,3,10,125,7548,1.91233,122,7487,6.78192687034607,1
"3714",200,500,4,10,121,7491,1.72679,119,7372,0.454410314559937,1
"3715",200,500,5,10,116,6973,1.7344,110,6762,0.227378368377686,1
"3716",200,500,6,10,122,7871,3.67032,116,7628,5.36784553527832,1
"3717",200,500,7,10,123,7394,1.49422,114,7190,6.62363886833191,1
"3718",200,500,8,10,124,7481,1.89493,117,7230,5.45691919326782,1
"3719",200,500,9,10,118,7194,1.61201,115,7074,0.280178546905518,1
"3720",200,500,10,10,124,7933,1.56865,117,7659,6.12912774085999,1
"3721",200,750,1,10,135,8625,2.66706,131,8439,58.9780449867249,1
"3722",200,750,2,10,137,8432,2.1834,129,8148,40.3726601600647,1
"3723",200,750,3,10,134,8526,2.92303,130,8264,31.7829849720001,1
"3724",200,750,4,10,140,9185,2.28586,133,8965,57.1246128082275,1
"3725",200,750,5,10,133,8823,2.30039,129,8574,17.8460230827332,1
"3726",200,750,6,10,137,8741,2.59878,130,8574,31.5634272098541,1
"3727",200,750,7,10,137,8446,2.12825,132,8093,11.9611003398895,1
"3728",200,750,8,10,137,8731,3.04726,132,8498,39.6938767433167,1
"3729",200,750,9,10,139,8944,3.25281,135,8812,62.4481031894684,1
"3730",200,750,10,10,136,8861,2.42252,130,8708,29.8448297977448,1
"3731",200,1000,1,10,145,8811,2.24913,143,8600,99.9092197418213,1
"3732",200,1000,2,10,149,9883,3.28411,143,9537,126.128019571304,1
"3733",200,1000,3,10,145,9401,2.84709,143,9226,96.2166640758514,1
"3734",200,1000,4,10,145,9228,1.9512,144,9105,254.09516119957,1
"3735",200,1000,5,10,147,8852,3.01727,144,8756,107.864464521408,1
"3736",200,1000,6,10,149,9211,3.49514,144,9052,150.357366800308,1
"3737",200,1000,7,10,142,9110,4.14278,139,8996,77.4101991653442,1
"3738",200,1000,8,10,145,8908,2.51512,140,8773,68.7896029949188,1
"3739",200,1000,9,10,141,9050,2.82065,140,8988,129.141737699509,1
"3740",200,1000,10,10,146,9242,2.86327,140,8932,41.6936893463135,1
"3741",200,2000,1,10,165,10695,4.5744,162,10658,299.679756402969,0
"3742",200,2000,2,10,166,10638,3.51266,162,10437,299.700103759766,0
"3743",200,2000,3,10,163,10756,4.22279,162,10612,299.695199251175,0
"3744",200,2000,4,10,165,10381,2.37428,165,10381,299.661959886551,0
"3745",200,2000,5,10,167,10273,3.89483,165,10190,299.716296434402,0
"3746",200,2000,6,10,167,10550,5.16073,166,10505,299.856158018112,0
"3747",200,2000,7,10,164,10527,5.13444,159,10367,299.656416654587,0
"3748",200,2000,8,10,168,10668,5.06235,166,10721,299.740489244461,0
"3749",200,2000,9,10,165,11021,4.08731,163,10972,299.622341156006,0
"3750",200,2000,10,10,166,11276,3.96879,161,11068,299.697769403458,0
"3751",200,3000,1,10,175,11042,5.39992,173,10925,299.383429765701,0
"3752",200,3000,2,10,174,11486,4.54007,171,11462,299.311948537827,0
"3753",200,3000,3,10,176,11675,3.11788,174,11633,299.277053356171,0
"3754",200,3000,4,10,176,12323,3.46717,175,12227,299.144277334213,0
"3755",200,3000,5,10,173,11841,4.02592,173,11846,299.500448465347,0
"3756",200,3000,6,10,176,11923,4.79949,175,11826,299.494520902634,0
"3757",200,3000,7,10,174,11694,4.17032,173,11748,299.243421554565,0
"3758",200,3000,8,10,175,11346,3.73604,172,11304,299.214854478836,0
"3759",200,3000,9,10,175,11289,3.76975,174,11234,299.147121906281,0
"3760",200,3000,10,10,175,11441,3.47281,173,11447,299.324738740921,0
"3761",250,250,1,10,106,6283,1.77931,105,6236,0.0422968864440918,1
"3762",250,250,2,10,107,6216,2.28236,104,6162,0.0415022373199463,1
"3763",250,250,3,10,103,6140,2.28379,102,6071,0.041745662689209,1
"3764",250,250,4,10,101,5495,2.2588,101,5479,0.0402002334594727,1
"3765",250,250,5,10,103,5963,1.83761,104,5937,0.0426509380340576,1
"3766",250,250,6,10,102,6265,1.59384,101,6219,0.0319259166717529,1
"3767",250,250,7,10,101,6261,2.52059,101,6186,0.0926756858825684,1
"3768",250,250,8,10,104,6340,2.06867,104,6340,0.0411462783813477,1
"3769",250,250,9,10,104,6154,1.49007,104,6148,0.0445282459259033,1
"3770",250,250,10,10,103,5842,1.87605,100,5655,0.031543493270874,1
"3771",250,500,1,10,139,8336,3.49222,136,8227,4.3077507019043,1
"3772",250,500,2,10,141,8377,2.81461,134,8021,0.159428596496582,1
"3773",250,500,3,10,144,8540,3.27917,141,8369,0.209797382354736,1
"3774",250,500,4,10,139,8462,3.04222,137,8311,0.357851028442383,1
"3775",250,500,5,10,142,8540,2.54874,135,8321,2.78697943687439,1
"3776",250,500,6,10,139,8666,3.50464,132,8312,0.177946329116821,1
"3777",250,500,7,10,139,8343,2.58246,135,8104,2.16216468811035,1
"3778",250,500,8,10,141,8589,4.08742,138,8528,4.94489979743958,1
"3779",250,500,9,10,137,8283,2.58529,132,8193,0.0786943435668945,1
"3780",250,500,10,10,142,8342,4.92455,136,8208,0.380508184432983,1
"3781",250,750,1,10,158,10465,4.27753,155,10303,74.5588812828064,1
"3782",250,750,2,10,156,9519,2.5923,148,9258,7.46177482604981,1
"3783",250,750,3,10,159,9696,5.76197,157,9603,21.1803059577942,1
"3784",250,750,4,10,159,10579,4.55673,154,10394,70.0990474224091,1
"3785",250,750,5,10,159,10228,4.10708,153,9949,18.7408058643341,1
"3786",250,750,6,10,158,10064,4.46926,155,9989,19.2864320278168,1
"3787",250,750,7,10,164,9970,4.05022,159,9703,39.3733403682709,1
"3788",250,750,8,10,159,10014,4.79406,157,9991,22.6754870414734,1
"3789",250,750,9,10,158,9923,3.67889,155,9739,11.8009362220764,1
"3790",250,750,10,10,160,10069,4.18964,153,9856,17.3787624835968,1
"3791",250,1000,1,10,173,10338,6.74549,172,10150,144.478379964829,1
"3792",250,1000,2,10,172,11555,3.98952,166,11269,300.0387570858,0
"3793",250,1000,3,10,175,11332,4.65389,166,11035,271.64412856102,1
"3794",250,1000,4,10,173,10646,3.2265,168,10394,237.894374608994,1
"3795",250,1000,5,10,168,10429,3.72204,166,10279,123.088029384613,1
"3796",250,1000,6,10,173,10991,5.3614,169,10827,299.990012407303,0
"3797",250,1000,7,10,175,10917,7.27027,173,10840,188.265807628632,1
"3798",250,1000,8,10,181,10985,3.80784,172,10818,300.041217327118,0
"3799",250,1000,9,10,172,10577,6.97508,168,10434,219.257059812546,1
"3800",250,1000,10,10,177,11362,3.49447,170,11201,300.025957345963,0
"3801",250,2000,1,10,200,13230,4.19846,198,13379,299.823751449585,0
"3802",250,2000,2,10,201,12740,5.15349,196,12575,299.784021139145,0
"3803",250,2000,3,10,203,13218,4.86646,199,13122,299.812792539597,0
"3804",250,2000,4,10,201,12847,4.80514,199,12745,299.802842140198,0
"3805",250,2000,5,10,202,12784,4.76136,200,12828,299.760977983475,0
"3806",250,2000,6,10,201,12638,5.12125,199,12628,299.821108818054,0
"3807",250,2000,7,10,198,13001,4.36426,200,13224,299.802504777908,0
"3808",250,2000,8,10,198,12886,5.60589,197,12882,299.816206455231,0
"3809",250,2000,9,10,202,13162,5.26069,197,12969,299.812131881714,0
"3810",250,2000,10,10,203,13285,5.30007,198,13085,299.781960487366,0
"3811",250,3000,1,10,214,13598,9.82166,210,13408,299.838245153427,0
"3812",250,3000,2,10,216,14778,5.17529,216,14735,299.411245346069,0
"3813",250,3000,3,10,211,13555,5.80925,216,13823,299.358440637589,0
"3814",250,3000,4,10,214,14771,7.48311,215,14951,299.300430059433,0
"3815",250,3000,5,10,212,14311,3.85896,214,14387,299.269446611404,0
"3816",250,3000,6,10,214,14154,6.91993,215,14255,299.222450971603,0
"3817",250,3000,7,10,212,13781,7.22579,212,14026,299.272465229034,0
"3818",250,3000,8,10,212,13796,7.04257,218,14107,299.327424526215,0
"3819",250,3000,9,10,214,14196,6.29674,212,14086,299.320327043533,0
"3820",250,3000,10,10,217,14628,5.04709,216,14659,299.541109800339,0
"3821",250,5000,1,10,227,14942,4.94685,224,14785,298.096593618393,0
"3822",250,5000,2,10,227,14905,8.74393,224,14777,297.864110469818,0
"3823",250,5000,3,10,224,14643,8.45814,225,14773,297.633069992065,0
"3824",250,5000,4,10,226,14458,5.57997,223,14422,297.591391086578,0
"3825",250,5000,5,10,226,15441,7.50046,223,15333,298.291932582855,0
"3826",250,5000,6,10,225,15362,9.07508,224,15357,297.769407510757,0
"3827",250,5000,7,10,226,14823,6.70107,226,14862,298.142907142639,0
"3828",250,5000,8,10,226,14572,6.95309,227,14616,297.376413583756,0
"3829",250,5000,9,10,227,15398,5.41641,225,15342,297.592040538788,0
"3830",250,5000,10,10,226,15578,7.47095,223,15566,298.012791872025,0
"3831",300,300,1,10,127,7886,2.81375,125,7784,0.0371031761169434,1
"3832",300,300,2,10,129,7047,2.22722,129,6971,0.0494987964630127,1
"3833",300,300,3,10,123,7702,2.97847,121,7581,0.0507242679595947,1
"3834",300,300,4,10,128,7453,1.68443,126,7371,0.0505630970001221,1
"3835",300,300,5,10,122,7499,2.38472,119,7386,0.0476641654968262,1
"3836",300,300,6,10,122,7988,2.48489,122,7927,0.111807584762573,1
